afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,community
60026877,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.692307692,0,0,0,0,0.2,0.612903226,0.25,0.03125,EU-COST (core)
60027101,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027156,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027185,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027245,NA,0,0,0.333333333,0,0,0,0,0,0.25,0.625,0.2,0.428571429,0,1,0,0,0,0,0.222222222,0.086956522,0.333333333,EU-COST (core)
60027272,NA,0,0,0,0,0,0,0,0,0,0.333333333,0.5,0.2,0,0.857142857,0.545454545,0.307692308,0.461538462,0.3,0.409090909,0.235294118,0.413043478,EU-COST (core)
60027312,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0.4,0,EU-COST (core)
60027314,NA,0,0,0,0.2,0.666666667,0,0,0,0.1875,0.636363636,0.5,0.142857143,0.166666667,0.25,0.238095238,0.25,0.1875,0.275862069,0.083333333,0.083333333,0.2,EU-COST (core)
60027331,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027381,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027386,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027591,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027673,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027769,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027825,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60027919,NA,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.333333333,0,0.222222222,0.666666667,0.25,0,0,0,EU-COST (core)
60027946,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0.5,0,0.2,EU-COST (core)
60028048,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,EU-COST (core)
60028111,NA,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028167,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028229,NA,0,0,0.25,0,0,0.5,0.5,0.375,0.25,0.4,0,0,0,0.5,0,0,0,0,0,0,0,EU-COST (core)
60028241,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,0,0.25,0,0,EU-COST (core)
60028299,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028304,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028311,NA,0,0,0,0,0,0,0,0,0,0,0.6,0.142857143,0,0,0,0.214285714,0,0,0,0.181818182,0.222222222,EU-COST (core)
60028355,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028377,NA,0,0.5,0.285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028446,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028485,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028498,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028587,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028634,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028673,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028690,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,EU-COST (core)
60028717,NA,0,0,0,0,0,0,0,1,0,0,0,0,0.125,0.352941176,0.19047619,0,0.047619048,0.217391304,0.133333333,0.131578947,0.217391304,EU-COST (core)
60028784,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,EU-COST (core)
60028803,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60028893,NA,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,EU-COST (core)
60028950,NA,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.133333333,0.2,0.590909091,0.285714286,0.4375,0.666666667,0.542857143,0.225806452,0.4375,EU-COST (core)
60028993,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029204,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.25,0,0,EU-COST (core)
60029329,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.153846154,EU-COST (core)
60029336,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.75,0,EU-COST (core)
60029428,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,EU-COST (core)
60029507,NA,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.9,0,0.166666667,0,0.111111111,0,EU-COST (core)
60029530,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.272727273,0,0,0,EU-COST (core)
60029618,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029631,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029658,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,EU-COST (core)
60029685,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,1,0,EU-COST (core)
60029689,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,EU-COST (core)
60029738,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029834,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029850,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60029931,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.117647059,0,EU-COST (core)
60029937,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,EU-COST (core)
60029950,NA,0,0,0,0,0,0,0,0,0.375,0.25,0,0,0,0,0,0,0,0,0,0,0.375,EU-COST (core)
60030040,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030208,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030210,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0.2,0,0,EU-COST (core)
60030342,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.333333333,0,0.111111111,0.166666667,0.090909091,0,0.111111111,EU-COST (core)
60030456,NA,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.166666667,0,0,EU-COST (core)
60030465,NA,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,EU-COST (core)
60030469,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,EU-COST (core)
60030480,NA,0,0,0,0,0.75,0,0.25,0.333333333,0.8,0.3,0.166666667,0.333333333,0.647058824,0.666666667,0.384615385,0.727272727,0.25,0.333333333,0.333333333,0.571428571,0.4375,EU-COST (core)
60030496,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030514,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.333333333,0,0,EU-COST (core)
60030553,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.222222222,0.375,0,0,0,0.333333333,0.133333333,EU-COST (core)
60030569,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030578,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030619,NA,0,0,0.666666667,1,0.4,0.157894737,0.166666667,0,0.2,0.4,0.333333333,0,0.615384615,0.5,0.1,0,0,0.266666667,0.333333333,0,0.333333333,EU-COST (core)
60030637,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.142857143,EU-COST (core)
60030640,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269230769,0,0.19047619,0.166666667,EU-COST (core)
60030713,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030718,NA,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.166666667,0,0,0,0.5,0.222222222,0.428571429,0.222222222,EU-COST (core)
60030807,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.375,0,0.5,EU-COST (core)
60030857,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.6,EU-COST (core)
60030881,NA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.25,1,0,0.6,0.6,EU-COST (core)
60030964,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60030968,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031066,NA,0,0,0,0,0,0,0,0.1,0.142857143,0.416666667,0.230769231,0.193548387,0.351351351,0.15,0.125,0.333333333,0.25,0.148148148,0,0.166666667,0,EU-COST (core)
60031101,NA,0,0,0.333333333,0.1,0,0.2,0.142857143,0.571428571,0.5,0.230769231,0.5,0.6,0.294117647,0.216216216,0.270833333,0.340909091,0.315789474,0.302325581,0.227272727,0.3125,0.370967742,EU-COST (core)
60031159,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031216,NA,0,0,0,0,0,0,0,0,0,0.5,0.2,0,0,1,0,0.357142857,0,0,0.333333333,0,0.6,EU-COST (core)
60031259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031298,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,EU-COST (core)
60031331,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.333333333,0,0.125,EU-COST (core)
60031514,NA,0,0,0,0,0,0,0,0,0,0,0.333333333,0.230769231,0,0,0,0.307692308,0,0.227272727,0.166666667,0.75,0.3,EU-COST (core)
60031594,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,EU-COST (core)
60031668,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031744,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031773,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.222222222,0,0,0.166666667,EU-COST (core)
60031792,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031810,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.222222222,0,EU-COST (core)
60031814,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60031990,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032006,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032114,NA,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0.466666667,0.416666667,0.466666667,0.371428571,0.121212121,0.21875,0.405405405,0.142857143,EU-COST (core)
60032215,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032385,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032401,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032515,NA,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.666666667,0.125,0,0,0.666666667,0,0.04,EU-COST (core)
60032530,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.333333333,0,0,0,EU-COST (core)
60032542,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032543,NA,0,0,0,0,0,0.166666667,0.25,0,0,0.25,0.375,0.6,0,0,0.625,0.416666667,0,0,0.666666667,0.3,0,EU-COST (core)
60032594,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032631,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.117647059,0,0,0,EU-COST (core)
60032633,NA,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,EU-COST (core)
60032697,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032724,NA,0,0,0,0,0,0,0,0,0.444444444,0,0,0.25,0.333333333,0.184210526,0.297297297,0.21875,0.25,0.023809524,0.328767123,0.186440678,0.148648649,EU-COST (core)
60032763,NA,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032824,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032834,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0.181818182,0,0.25,0.333333333,0.142857143,EU-COST (core)
60032882,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,EU-COST (core)
60032895,NA,0,0,0,0.5,0,0,0.285714286,0.25,0.357142857,0.4,0.666666667,0.2,0.285714286,0,0,0.25,0,0,0,0.142857143,0.3,EU-COST (core)
60032922,NA,0,0,0,0,0,0,0,0,1,0.5,0.333333333,1,0,0,0,0.416666667,0,0,1,0.2,0,EU-COST (core)
60032927,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60032991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,EU-COST (core)
60033051,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.333333333,0,0,0,0,EU-COST (core)
60033125,NA,0,0,0,0,0,0,0,0,0.428571429,0,0,1,0.25,0,0,0,0.459459459,0.148148148,0.25,0.3,0,EU-COST (core)
60033148,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,EU-COST (core)
60033241,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.166666667,0,0,0,EU-COST (core)
60033313,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.166666667,0,EU-COST (core)
60033387,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,EU-COST (core)
60033500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60034123,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,EU-COST (core)
60046714,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,EU-COST (core)
60048669,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60068547,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60068930,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60068949,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60069761,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU-COST (core)
60069763,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60069773,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070145,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.181818182,0,EU-COST (core)
60070170,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070172,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070177,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,EU-COST (core)
60070178,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,EU-COST (core)
60070180,NA,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.5,0.222222222,0,0,0,0.5,EU-COST (core)
60070183,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070184,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.416666667,EU-COST (core)
60070193,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070476,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60070773,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072153,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072195,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072199,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,EU-COST (core)
60072202,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072210,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072282,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072285,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072289,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072290,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.529411765,0.9,0.2,0.166666667,0,0.055555556,0.4,EU-COST (core)
60072294,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072296,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,EU-COST (core)
60072305,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072306,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072309,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072318,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072320,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072341,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072360,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072517,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60072518,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.1,0,EU-COST (core)
60072948,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60073311,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,EU-COST (core)
60073341,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60073345,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60073878,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60074072,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60074829,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60074947,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60075024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60075688,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60075738,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60075755,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60075811,NA,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.666666667,0.6,EU-COST (core)
60076291,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60077024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.6,0,EU-COST (core)
60077276,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60077281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60078140,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60078345,NA,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,EU-COST (core)
60078371,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60078397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60079129,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,EU-COST (core)
60083553,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60083600,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0.333333333,0,0,0,EU-COST (core)
60083602,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60083827,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60084278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60084331,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.25,0.583333333,0,EU-COST (core)
60084765,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60084799,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60084813,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,EU-COST (core)
60084823,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60084824,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0.142857143,0,0,0.5,0,EU-COST (core)
60085092,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,EU-COST (core)
60085129,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60085343,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60085410,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60085448,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60086220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60086924,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60088429,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60088539,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,EU-COST (core)
60088543,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.285714286,0,0,0,0,0.25,EU-COST (core)
60088546,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60091782,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60096248,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60096401,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60097343,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,EU-COST (core)
60099415,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60099418,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU-COST (core)
60099539,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.4,0.142857143,0,0.444444444,0,0,EU-COST (core)
